cohort,split,filename,image_path,expected,result,confidence,strict_correct,roi_count,ocr_token_count,elapsed_ms,reason,regions_json,distance_to_suspicious,distance_to_tampered
fixed_regression,fixed_regression,no (4).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/no (4).jpg,正常,正常,0.4419823549645165,True,2,23,640.2,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.36290783226786566, ""bbox"": [308, 382, 509, 105], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [308, 382, 817, 487], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.4419823549645165, ""bbox"": [625, 999, 408, 42], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [625, 999, 1033, 1041], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",-0.108018,-0.208018
fixed_regression,fixed_regression,no (3).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/no (3).jpg,正常,正常,0.15316059282168526,True,2,59,1771.5,未检出明显篡改痕迹,"[{""result"": ""正常"", ""confidence"": 0.15316059282168526, ""bbox"": [312, 895, 160, 26], ""reason"": ""未检出明显篡改痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [312, 895, 472, 921], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.06548171519674721, ""bbox"": [312, 964, 175, 23], ""reason"": ""未检出明显篡改痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [312, 964, 487, 987], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}]",-0.396839,-0.496839
fixed_regression,fixed_regression,p (24).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (24).jpg,篡改,篡改,0.7855953671221348,True,3,22,785.7,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.7855953671221348, ""bbox"": [483, 527, 432, 109], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [483, 527, 915, 636], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.7516417241409337, ""bbox"": [584, 1138, 547, 54], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [584, 1138, 1131, 1192], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""篡改"", ""confidence"": 0.7847682207115729, ""bbox"": [445, 678, 336, 54], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [445, 678, 781, 732], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}]",0.235595,0.135595
fixed_regression,fixed_regression,no (11).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/no (11).jpg,正常,正常,0.17263905716996772,True,4,54,1917.7,未检出明显篡改痕迹,"[{""result"": ""正常"", ""confidence"": 0.10933844077773207, ""bbox"": [254, 695, 654, 33], ""reason"": ""未检出明显篡改痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [254, 695, 908, 728], ""field_type"": ""name"", ""field_label"": ""姓名"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.08694490165422739, ""bbox"": [222, 885, 215, 34], ""reason"": ""局部字体风格异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [222, 885, 437, 919], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.11305578920003827, ""bbox"": [222, 1022, 234, 31], ""reason"": ""未检出明显篡改痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [222, 1022, 456, 1053], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 3}, {""result"": ""正常"", ""confidence"": 0.17263905716996772, ""bbox"": [223, 977, 232, 27], ""reason"": ""未检出明显篡改痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [223, 977, 455, 1004], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 4}]",-0.377361,-0.477361
fixed_regression,fixed_regression,p (12).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (12).jpg,篡改,篡改,0.8630873971871403,True,6,39,1587.1,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.7367072814349798, ""bbox"": [541, 2113, 560, 71], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [541, 2113, 1101, 2184], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.7342914957139073, ""bbox"": [466, 940, 321, 93], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [466, 940, 787, 1033], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""篡改"", ""confidence"": 0.7262272841248405, ""bbox"": [116, 2113, 393, 68], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [116, 2113, 509, 2181], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}, {""result"": ""篡改"", ""confidence"": 0.727374719037524, ""bbox"": [115, 1259, 199, 60], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [115, 1259, 314, 1319], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 4}, {""result"": ""篡改"", ""confidence"": 0.7447446988271623, ""bbox"": [632, 1130, 179, 53], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [632, 1130, 811, 1183], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 5}, {""result"": ""篡改"", ""confidence"": 0.8630873971871403, ""bbox"": [372, 249, 146, 52], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [372, 249, 518, 301], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 6}]",0.313087,0.213087
fixed_regression,fixed_regression,p (14).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (14).jpg,篡改,篡改,0.7291361288247761,True,1,4,227.5,全局UI布局异常；局部字体风格异常,"[{""result"": ""篡改"", ""confidence"": 0.7291361288247761, ""bbox"": [82, 192, 265, 51], ""reason"": ""全局UI布局异常；局部字体风格异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 1, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [82, 192, 347, 243], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}]",0.179136,0.079136
fixed_regression,fixed_regression,p (43).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (43).jpg,篡改,篡改,0.7312735874101509,True,1,4,220.0,全局UI布局异常；局部字体风格异常,"[{""result"": ""篡改"", ""confidence"": 0.7312735874101509, ""bbox"": [82, 193, 264, 49], ""reason"": ""全局UI布局异常；局部字体风格异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 1, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [82, 193, 346, 242], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}]",0.181274,0.081274
fixed_regression,fixed_regression,no (12).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/no (12).jpg,正常,正常,0.459504222235671,True,4,34,1086.7,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.39430849570873194, ""bbox"": [322, 565, 435, 97], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [322, 565, 757, 662], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.459504222235671, ""bbox"": [88, 1387, 568, 49], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [88, 1387, 656, 1436], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.0840435176043658, ""bbox"": [334, 896, 382, 53], ""reason"": ""未检出明显篡改痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [334, 896, 716, 949], ""field_type"": ""name"", ""field_label"": ""姓名"", ""region_no"": 3}, {""result"": ""正常"", ""confidence"": 0.38589724395740466, ""bbox"": [333, 811, 352, 41], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [333, 811, 685, 852], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 4}]",-0.090496,-0.190496
fixed_regression,fixed_regression,no (5).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/no (5).jpg,正常,正常,0.3931866503978404,True,3,25,928.0,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.35598287392270506, ""bbox"": [140, 1119, 992, 65], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.2056, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [140, 1119, 1132, 1184], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.3931866503978404, ""bbox"": [876, 1757, 256, 54], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.2056, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [876, 1757, 1132, 1811], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.3706267960303174, ""bbox"": [891, 1125, 241, 55], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.2056, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [891, 1125, 1132, 1180], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}]",-0.156813,-0.256813
fixed_regression,fixed_regression,p (2).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (2).jpg,篡改,篡改,0.6999689953317176,True,3,25,1028.9,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.6999689953317176, ""bbox"": [140, 1119, 992, 65], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.2056, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [140, 1119, 1132, 1184], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.6917798603504886, ""bbox"": [876, 1755, 256, 56], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.2056, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [876, 1755, 1132, 1811], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""篡改"", ""confidence"": 0.6925278533278472, ""bbox"": [891, 1125, 241, 55], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.2056, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [891, 1125, 1132, 1180], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}]",0.149969,0.049969
fixed_regression,fixed_regression,p (16).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (16).jpg,篡改,篡改,0.8301756191619365,True,2,27,774.9,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.7304167540637921, ""bbox"": [406, 489, 554, 135], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [406, 489, 960, 624], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.8301756191619365, ""bbox"": [745, 1206, 485, 51], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [745, 1206, 1230, 1257], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.280176,0.180176
fixed_regression,fixed_regression,p (20).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (20).jpg,篡改,篡改,0.7698655956793985,True,2,26,746.9,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.7181484041196035, ""bbox"": [393, 490, 566, 133], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [393, 490, 959, 623], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.7698655956793985, ""bbox"": [745, 1206, 488, 51], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [745, 1206, 1233, 1257], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.219866,0.119866
fixed_regression,fixed_regression,p (22).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (22).jpg,篡改,篡改,0.8235665578883273,True,2,27,744.2,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.723527132596452, ""bbox"": [406, 475, 558, 154], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [406, 475, 964, 629], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.8235665578883273, ""bbox"": [745, 1206, 485, 51], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [745, 1206, 1230, 1257], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.273567,0.173567
fixed_regression,fixed_regression,p (26).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (26).jpg,篡改,篡改,0.8122351144746724,True,2,26,705.1,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.7178881276610452, ""bbox"": [402, 489, 557, 139], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [402, 489, 959, 628], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.8122351144746724, ""bbox"": [745, 1206, 485, 51], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [745, 1206, 1230, 1257], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.262235,0.162235
fixed_regression,fixed_regression,p (32).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (32).jpg,篡改,篡改,0.7497840017950057,True,2,26,763.1,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.722111816251584, ""bbox"": [395, 449, 511, 124], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [395, 449, 906, 573], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.7497840017950057, ""bbox"": [719, 1110, 456, 54], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [719, 1110, 1175, 1164], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.199784,0.099784
fixed_regression,fixed_regression,p (9).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (9).jpg,篡改,篡改,0.8083981733973733,True,2,27,764.0,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.7131940302485493, ""bbox"": [404, 478, 558, 150], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [404, 478, 962, 628], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.8083981733973733, ""bbox"": [745, 1203, 484, 54], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [745, 1203, 1229, 1257], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.258398,0.158398
fixed_regression,fixed_regression,p (10).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (10).jpg,篡改,篡改,0.66,True,2,23,582.8,全局UI布局异常,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [253, 143, 160, 35], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [253, 143, 413, 178], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [492, 492, 150, 16], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [492, 492, 642, 508], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.11,0.01
fixed_regression,fixed_regression,p (11).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (11).jpg,篡改,篡改,0.66,True,2,23,582.2,全局UI布局异常,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [252, 140, 158, 39], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [252, 140, 410, 179], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [489, 488, 151, 16], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [489, 488, 640, 504], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.11,0.01
fixed_regression,fixed_regression,p (18).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (18).jpg,篡改,篡改,0.66,True,2,23,612.8,全局UI布局异常,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [254, 141, 157, 37], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [254, 141, 411, 178], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [491, 488, 149, 16], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [491, 488, 640, 504], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.11,0.01
